,TEST_SECTION_ID,SENTENCE_ID,PARTICIPANT_ID,USER_INPUT,INPUT_TIME,EDIT_DISTANCE,ERROR_RATE,WPM,INPUT_LENGTH,ERROR_LEN,POTENTIAL_WPM,POTENTIAL_LENGTH,DEVICE,TS_IKI,TS_KPD,TS_BSP,TS_ECPC,TS_UILEN,TS_KS,TS_KSPC,N_SWYP,N_PRED,N_AUTO,PR_SWYP,PR_PRED,PR_AUTO,TS_NUM_WORDS
147215,435852,752,93804,The mud was their idea.,27284,0.0,0.0,9.67600058642428,22.0,23,41.1127860764698,25.0,mobile,18.0344827586207,598.448275862,3.0,0.136363636363636,23.0,29.0,1.260869565,0,0,0,0,0,0,5.0
147216,435854,262,93825,Contact lisa Mellencamp on any issues regarding pending litigation,25381,2.0,2.98507462686567,30.7316496591939,65.0,67,32.203459807605,65.0,mobile,24.5,17.575757575,0.0,0.0,66.0,66.0,1.0,0,0,0,0,0,0,9.0
147231,435884,838,93825,Can you help get this ckeard up?,10670,2.0,6.06060606060606,34.8641049671978,31.0,33,48.0769230769231,5.0,mobile,26.8529411764706,18.970588235,1.0,0.032258064516129,32.0,34.0,1.0625,0,0,0,0,0,0,7.0
147232,435885,1133,93804,Construction on the complex will begin this year.,35312,0.0,0.0,16.3117353874037,48.0,49,21.1019929660023,33.0,mobile,20.875,130.125,3.0,0.0625,49.0,56.0,1.142857142,0,0,0,0,0,0,8.0
147237,435897,667,93825,"Ruth, the market drove us back for the weekend.",16122,0.0,0.0,34.2389281726833,46.0,47,38.733972922083694,36.0,mobile,29.1836734693878,19.102040816,1.0,0.0217391304347826,47.0,49.0,1.042553191,0,0,0,0,0,0,9.0
147246,435915,578,93825,he is expected to participate in practice.,22864,1.0,2.38095238095238,21.518544436669,41.0,42,28.8276745675849,30.0,mobile,29.359375,15.5,11.0,0.268292682926829,42.0,64.0,1.523809523,0,0,0,0,0,0,7.0
147248,435918,726,93804,I was out Thurs.,31380,0.0,0.0,5.73613766730402,15.0,16,5.945121951219511,13.0,mobile,26.7222222222222,25.222222222,1.0,0.0666666666666667,16.0,18.0,1.125,0,0,0,0,0,0,4.0
147258,435943,1453,93825,The election will be clean and pure.,10981,0.0,0.0,38.247882706493,35.0,36,40.6189555125725,35.0,mobile,31.3333333333333,17.805555555,0.0,0.0,36.0,36.0,1.0,0,0,0,0,0,0,7.0
147265,435956,292,93825,I just finished faxing everything,9377,1.0,2.94117647058824,40.9512637304042,32.0,34,43.6363636363636,32.0,mobile,24.6969696969697,17.484848484,0.0,0.0,33.0,33.0,1.0,0,0,0,0,0,0,5.0
147272,435971,22,93804,Who should I contact regarding severance,27380,1.0,2.4390243902439,17.0927684441198,39.0,41,21.8082689686506,20.0,mobile,22.9166666666667,20.375,4.0,0.102564102564103,40.0,48.0,1.2,0,0,0,0,0,0,6.0
147274,435975,1410,93825,"I’ve never been to the speedway, but if the come, I will go there",23329,3.0,4.47761194029851,32.9203995027648,64.0,67,34.7605684801304,64.0,mobile,17.8769230769231,19.0,0.0,0.0,65.0,65.0,1.0,0,0,0,0,0,0,15.0
147286,436007,666,93825,Tricia needs to know if she needs to invoice them or not.,20659,0.0,0.0,32.5281959436565,56.0,57,24.8275862068966,3.0,mobile,25.864406779661,17.406779661,1.0,0.0178571428571429,57.0,59.0,1.035087719,0,0,0,0,0,0,12.0
147308,436054,444,93804,Reserve Heap on your roster this week.,20033,0.0,0.0,22.1634303399391,37.0,38,22.052067381317,6.0,mobile,25.775,22.2,1.0,0.027027027027027,38.0,40.0,1.052631578,0,0,0,0,0,0,7.0
147317,436080,1135,93804,Senate ratification would be a matter of humanity.,34378,0.0,0.0,17.1039618360579,49.0,50,17.6911273580648,49.0,mobile,23.22,22.82,0.0,0.0,50.0,50.0,1.0,0,0,0,0,0,0,8.0
147469,436787,298,93904,Com join the fun,7186,2.0,11.1111111111111,25.0487058168661,15.0,18,33.9462517680339,20.0,mobile,25.7142857142857,5.523809523,0.0,0.0,16.0,21.0,1.3125,0,0,0,0,0,0,4.0
147471,436793,335,93904,"Do not send smalk, ubsuspecting children to check on my progress",45565,3.0,4.61538461538462,16.5916822122243,63.0,65,27.3009307135471,22.0,mobile,38.2025316455696,5.734177215,1.0,0.0158730158730159,64.0,79.0,1.234375,0,0,0,0,0,0,11.0
147474,436819,1366,93904,This came as a shock to me,10858,1.0,3.7037037037037,27.6293976791306,25.0,27,34.8021330339601,31.0,mobile,54.5,5.28125,0.0,0.0,26.0,32.0,1.23076923,0,0,0,0,0,0,7.0
147477,436825,1199,93904,The appointment were confirmed by china parluament.,35178,5.0,9.25925925925926,17.0561146170902,50.0,54,19.6309158224034,57.0,mobile,80.2068965517241,5.775862068,0.0,0.0,51.0,58.0,1.137254901,0,0,0,0,0,0,7.0
147480,436835,501,93904,I liked your flog.,9581,1.0,5.55555555555556,21.2921406951258,17.0,18,26.6497461928934,21.0,mobile,41.4545454545455,5.681818181,0.0,0.0,18.0,22.0,1.222222222,0,0,0,0,0,0,4.0
147483,436841,764,93904,Amy was let go last friday here along with another guy,30794,2.0,3.63636363636364,20.6533740339027,53.0,55,26.4369327896883,67.0,mobile,59.6764705882353,5.617647058,0.0,0.0,54.0,68.0,1.259259259,0,0,0,0,0,0,11.0
147486,436851,1480,93904,I would like to see some of the dtivers at our game.,23679,1.0,1.92307692307692,25.8456860509312,51.0,52,32.4004628637552,63.0,mobile,47.28125,5.40625,0.0,0.0,52.0,64.0,1.23076923,0,0,0,0,0,0,12.0
147489,436858,511,93904,"Until he can practice for a couple of weeks, we won't have him",45990,1.0,1.58730158730159,15.9165035877365,61.0,63,19.2176908057829,73.0,mobile,50.7837837837838,5.5,0.0,0.0,62.0,74.0,1.193548387,0,0,0,0,0,0,14.0
147493,436873,193,93904,Budget alkocation from Glisan has been postponed,34415,2.0,4.08163265306123,16.3882028185384,47.0,49,19.7449609214315,56.0,mobile,53.9824561403509,6.684210526,0.0,0.0,48.0,57.0,1.1875,0,0,0,0,0,0,7.0
147497,436890,665,93904,I am hoping to comlete them today or tomorrow morning,30408,2.0,3.63636363636364,20.5209155485399,52.0,55,24.3294446106292,61.0,mobile,45.6935483870968,5.177419354,0.0,0.0,53.0,62.0,1.16981132,0,0,0,0,0,0,10.0
147501,436903,5,93904,Surely we can cover this from within virgo's team?,36716,1.0,2.0,16.0148164288049,49.0,50,21.1116608939469,64.0,mobile,35.6461538461538,5.2,0.0,0.0,50.0,65.0,1.3,0,0,0,0,0,0,10.0
147507,436925,1258,93904,Many earlier ceasefire accords have been broken.,33353,0.0,0.0,16.910023086379,47.0,48,30.379746835443,6.0,mobile,52.640625,5.625,3.0,0.0638297872340426,48.0,64.0,1.333333333,0,0,0,0,0,0,7.0
147511,436940,927,93904,I haven't visited with stan lately.,27244,1.0,2.85714285714286,14.9757744824549,34.0,35,18.668740971219,42.0,mobile,49.1627906976744,5.744186046,0.0,0.0,35.0,43.0,1.228571428,0,0,0,0,0,0,7.0
147515,436953,416,93904,Thanks for keeping your eyes out there on our stuff!,26481,0.0,0.0,23.1109097088479,51.0,52,27.9934223106046,61.0,mobile,70.7741935483871,5.354838709,0.0,0.0,52.0,62.0,1.192307692,0,0,0,0,0,0,10.0
147517,436961,385,93904,"Megan, i'm a little too quick for myself.",29153,1.0,2.4390243902439,16.4648578190924,40.0,41,24.0343347639485,7.0,mobile,51.7843137254902,5.235294117,1.0,0.025,41.0,51.0,1.243902439,0,0,0,0,0,0,9.0
147600,437293,673,93947,"in his third season, Booker has become a superb Fantasy wideout.",26779,1.0,1.5625,28.2310765898652,63.0,64,33.13654541992,29.0,mobile,42.1940298507463,17.298507462,1.0,0.0158730158730159,64.0,67.0,1.046875,0,0,0,0,0,0,11.0
147605,437308,1165,93947,Referring to his meeting in Washington with US President Bill Clinton.,26932,0.0,0.0,30.7440962423882,69.0,70,34.4397304716746,46.0,mobile,46.8493150684932,18.534246575,1.0,0.0144927536231884,70.0,73.0,1.042857142,0,0,0,0,0,0,11.0
147610,437325,1494,93947,That must be a lot in kilometers.,10766,0.0,0.0,35.6678432101059,32.0,33,36.7722165474975,3.0,mobile,59.75,18.472222222,1.0,0.03125,33.0,36.0,1.09090909,0,0,0,0,0,0,7.0
147613,437331,966,93947,Could you try ringing her?,7713,0.0,0.0,38.8953714507974,25.0,26,43.2192824490927,26.0,mobile,45.7777777777778,18.296296296,0.0,0.0,26.0,27.0,1.038461538,0,0,0,0,0,0,5.0
147617,437340,247,93947,I like Nick and Everett.,8689,0.0,0.0,31.7642996892623,23.0,24,35.1091064244788,24.0,mobile,52.64,19.44,0.0,0.0,24.0,25.0,1.041666666,0,0,0,0,0,0,5.0
147620,437351,879,93947,Get with Mary for format.,10095,0.0,0.0,28.5289747399703,24.0,25,41.6942422236929,21.0,mobile,36.5588235294118,18.411764705,4.0,0.166666666666667,25.0,34.0,1.36,0,0,0,0,0,0,5.0
147622,437356,881,93947,I talked to Duran.,6129,0.0,0.0,33.2843857072932,17.0,18,37.5260597637248,18.0,mobile,65.8947368421053,19.631578947,0.0,0.0,18.0,19.0,1.055555555,0,0,0,0,0,0,4.0
147623,437361,103,93947,Met with partners in San Francisco.,17946,0.0,0.0,22.7348712805082,34.0,35,25.085859340003,14.0,mobile,30.55,18.625,2.0,0.0588235294117647,35.0,40.0,1.142857142,0,0,0,0,0,0,6.0
147626,437370,266,93947,I’ll give it to you tomorrow.,7635,1.0,3.44827586206897,44.007858546169,28.0,29,47.7544059124503,28.0,mobile,47.5862068965517,20.655172413,0.0,0.0,29.0,29.0,1.0,0,0,0,0,0,0,7.0
147627,437375,1394,93947,It carries a lot more excitement for the driver.,18311,0.0,0.0,30.8011577740156,47.0,48,32.5448244688865,36.0,mobile,46.5686274509804,17.509803921,1.0,0.0212765957446809,48.0,51.0,1.0625,0,0,0,0,0,0,9.0
147629,437390,801,93947,Get with David Lund.,6775,0.0,0.0,33.6531365313653,19.0,20,37.6057662174867,20.0,mobile,41.8571428571429,18.714285714,0.0,0.0,20.0,21.0,1.05,0,0,0,0,0,0,4.0
147631,437394,1411,93947,Jiang made the comments in a meeting with Malaysian Prime Minister.,24368,0.0,0.0,32.5016414970453,66.0,67,26.1818181818182,3.0,mobile,39.9571428571429,17.757142857,1.0,0.0151515151515152,67.0,70.0,1.044776119,0,0,0,0,0,0,11.0
149373,442944,451,94587,Please call me if you have any questions,15887,1.0,2.4390243902439,29.4580474601876,39.0,41,42.2232358115593,54.0,mobile,178.672727272727,9.818181818,0.0,0.0,40.0,55.0,1.375,0,0,0,0,0,0,8.0
149374,442946,262,94587,Contact Lisa mellingcamp on any issues regarding pending litigation,35711,4.0,5.97014925373134,22.1780403797149,66.0,67,32.7755735725375,95.0,mobile,179.0,9.677083333,0.0,0.0,67.0,96.0,1.43283582,0,0,0,0,0,0,9.0
149376,442953,224,94587,Are you sure I don't need yo be there,20957,2.0,5.26315789473684,20.613637448108,36.0,38,36.9302916320649,63.0,mobile,95.078125,7.59375,0.0,0.0,37.0,64.0,1.729729729,0,0,0,0,0,0,10.0
149379,442960,139,94587,We are somehow imasculated bystanders.,18867,4.0,10.2564102564103,23.5331531245031,37.0,39,35.8637178720861,55.0,mobile,156.857142857143,8.285714285,0.0,0.0,38.0,56.0,1.47368421,0,0,0,0,0,0,5.0
149381,442963,1047,94587,Iam monitoring email,10805,2.0,9.09090909090909,21.1013419713096,19.0,22,42.7333974975938,37.0,mobile,120.0,10.921052631,0.0,0.0,20.0,38.0,1.9,0,0,0,0,0,0,3.0
149383,442966,1405,94587,Provisional constitution will be voted into law by parliament.,35475,0.0,0.0,20.6342494714588,61.0,62,33.6864038895642,97.0,mobile,96.734693877551,9.397959183,0.0,0.0,62.0,98.0,1.580645161,0,0,0,0,0,0,9.0
149391,442975,669,94587,Richardson o s battling a shoulder injury,18914,3.0,7.31707317073171,25.3780268584118,40.0,41,41.8300653594771,64.0,mobile,109.446153846154,8.523076923,0.0,0.0,41.0,65.0,1.585365853,0,0,0,0,0,0,7.0
149395,442980,1362,94587,They've really caught the fever.,17075,0.0,0.0,21.7862371888726,31.0,32,43.4022545059979,60.0,mobile,95.0,7.967213114,0.0,0.0,32.0,61.0,1.90625,0,0,0,0,0,0,6.0
149400,442986,1106,94587,It was very nice.,6160,0.0,0.0,31.1688311688312,16.0,17,53.0702500425242,26.0,mobile,77.9259259259259,10.407407407,0.0,0.0,17.0,27.0,1.588235294,0,0,0,0,0,0,4.0
149402,442988,849,94587,What level of detail do you need,13549,1.0,3.03030303030303,27.4559008044874,31.0,33,44.882070070987,49.0,mobile,128.38,8.96,0.0,0.0,32.0,50.0,1.5625,0,0,0,0,0,0,7.0
149405,442992,353,94587,Although we are sending this e-mail to you sports line.,28466,4.0,7.272727272727271,22.7639991568889,54.0,55,35.4863139673266,82.0,mobile,170.987951807229,8.879518072,0.0,0.0,55.0,83.0,1.509090909,0,0,0,0,0,0,11.0
149408,442995,900,94587,I am working with Mary joicr on that right now,23140,4.0,8.51063829787234,23.3362143474503,45.0,47,36.7885546718799,69.0,mobile,176.414285714286,9.042857142,0.0,0.0,46.0,70.0,1.52173913,0,0,0,0,0,0,10.0
149641,443535,1300,94664,A growing number of US households are joining the middle class.,26491,0.0,0.0,28.0850100033974,62.0,63,35.2205144048814,76.0,mobile,158.337662337662,7.753246753,0.0,0.0,63.0,77.0,1.222222222,0,0,0,0,0,0,11.0
149642,443539,69,94664,Presuming we can afford headcount?,12772,0.0,0.0,31.0053241465706,33.0,34,36.3375567774325,38.0,mobile,228.692307692308,5.717948717,0.0,0.0,34.0,39.0,1.147058823,0,0,0,0,0,0,5.0
149643,443542,1217,94664,He has recovered from his ankle injury.,13805,0.0,0.0,33.031510322347,38.0,39,39.8112651135358,45.0,mobile,154.739130434783,5.239130434,0.0,0.0,39.0,46.0,1.179487179,0,0,0,0,0,0,7.0
149644,443544,136,94664,Let me know where you might b,10962,2.0,6.45161290322581,30.6513409961686,28.0,31,45.3928225024248,39.0,mobile,186.571428571429,7.666666666,3.0,0.107142857142857,29.0,42.0,1.448275862,0,0,0,0,0,0,6.0
149645,443546,1018,94664,Need to watch closely.,10851,0.0,0.0,23.2236660215648,21.0,22,32.6148078725398,29.0,mobile,193.1,6.033333333,0.0,0.0,22.0,30.0,1.363636363,0,0,0,0,0,0,4.0
149647,443551,1321,94664,The move is also againist our law.,15275,1.0,2.94117647058824,25.9247135842881,33.0,34,33.5128665469779,42.0,mobile,109.976744186047,5.488372093,0.0,0.0,34.0,43.0,1.264705882,0,0,0,0,0,0,7.0
149648,443555,1281,94664,"About 20 were Americans,but there were also Dutch and Swiss.",26783,1.0,1.63934426229508,26.4346787141097,59.0,61,33.4644917293808,73.0,mobile,137.662162162162,8.189189189,0.0,0.0,60.0,74.0,1.233333333,0,0,0,0,0,0,11.0
149649,443560,1330,94664,Deportivo have won nothing in their history.,20193,0.0,0.0,25.5534095973852,43.0,44,32.7918627599818,54.0,mobile,84.9454545454546,7.854545454,0.0,0.0,44.0,55.0,1.25,0,0,0,0,0,0,7.0
149651,443573,88,94664,I will if i want to.,5768,1.0,5.0,39.5284327323162,19.0,20,53.4283170080143,25.0,mobile,91.4230769230769,5.884615384,0.0,0.0,20.0,26.0,1.3,0,0,0,0,0,0,6.0
149652,443576,347,94664,Show your friends how much you care.,15043,0.0,0.0,27.919962773383,35.0,36,35.6251265096822,44.0,mobile,114.4,4.933333333,0.0,0.0,36.0,45.0,1.25,0,0,0,0,0,0,7.0
149653,443581,785,94664,Not just 1 to 2.,8321,0.0,0.0,21.6320153827665,15.0,16,35.2552331986779,24.0,mobile,110.64,6.08,0.0,0.0,16.0,25.0,1.5625,0,0,0,0,0,0,5.0
149654,443582,600,94664,"Currently,we are focusing our resources on domestic sites .",26062,2.0,3.38983050847458,26.7055483078812,58.0,59,31.2694461729932,67.0,mobile,137.617647058824,5.147058823,0.0,0.0,59.0,68.0,1.152542372,0,0,0,0,0,0,9.0
149655,443588,631,94664,"Robert,I'm working on this right now",12580,2.0,5.26315789473684,33.3863275039746,35.0,38,39.7800776196636,41.0,mobile,82.4761904761905,5.047619047,0.0,0.0,36.0,42.0,1.166666666,0,0,0,0,0,0,8.0
149668,443648,1311,94673,The qualifying continues on the west side of town.,27616,0.0,0.0,21.2920046349942,49.0,50,23.5717793419545,36.0,mobile,64.015873015873,6.38095238,2.0,0.0408163265306122,50.0,63.0,1.26,0,0,0,0,0,0,9.0
149672,443660,1462,94673,On appeal they were finally placed in Division Two.,27357,0.0,0.0,21.9322294111196,50.0,51,42.2758499207328,20.0,mobile,84.493670886076,8.11392405,3.0,0.06,51.0,79.0,1.549019607,0,0,0,0,0,0,9.0
149674,443668,130,94673,I am inavailable for the 1PM meeting.,25112,1.0,2.7027027027027,17.2029308697037,36.0,37,26.1085785329465,42.0,mobile,69.0701754385965,8.315789473,2.0,0.0555555555555556,37.0,57.0,1.54054054,0,0,0,0,0,0,7.0
149676,443673,708,94673,I am having problems reconciling with Theresa's invoices.,27843,0.0,0.0,24.1353302445857,56.0,57,28.4692313307541,65.0,mobile,140.0,6.742424242,0.0,0.0,57.0,66.0,1.157894736,0,0,0,0,0,0,9.0
149678,443681,1386,94673,China replaced three ministers on Thursday.,18540,0.0,0.0,27.1844660194175,42.0,43,32.3414553654915,49.0,mobile,91.58,7.18,0.0,0.0,43.0,50.0,1.162790697,0,0,0,0,0,0,6.0
149679,443684,1443,94673,A state supreme court judge is expected to rule on the issue shortly.,28029,0.0,0.0,29.1127046987049,68.0,69,36.2181818181818,83.0,mobile,113.5,6.297619047,0.0,0.0,69.0,84.0,1.217391304,0,0,0,0,0,0,13.0
149681,443694,667,94673,"Ruth,the market drove us back for the weekend.",21087,1.0,2.12765957446809,25.6081946222791,45.0,47,63.3802816901408,6.0,mobile,190.55737704918,5.295081967,3.0,0.0666666666666667,46.0,61.0,1.326086956,0,0,0,0,0,0,9.0
149683,443698,1129,94673,The German slowed down enough to beat Frenchman Cedric Pioline 6-3,44188,1.0,1.49253731343284,17.6518511813162,65.0,67,23.2488410175981,84.0,mobile,235.0,9.776470588,0.0,0.0,66.0,85.0,1.287878787,0,0,0,0,0,0,11.0
149687,443702,416,94673,Thanks for keepinf your eyes out there on our stuff!,21938,1.0,1.92307692307692,27.8968000729328,51.0,52,35.0194552529183,63.0,mobile,155.453125,5.46875,0.0,0.0,52.0,64.0,1.23076923,0,0,0,0,0,0,10.0
149689,443705,209,94673,She was going to leave at 8 or 9.,11563,0.0,0.0,33.2093747297414,32.0,33,45.6152758132956,43.0,mobile,123.75,5.704545454,0.0,0.0,33.0,44.0,1.333333333,0,0,0,0,0,0,9.0
149691,443707,934,94673,What do yu think about Tracy and Jim?,16858,1.0,2.63157894736842,25.6258156364931,36.0,38,33.5725580829583,46.0,mobile,176.68085106383,8.851063829,0.0,0.0,37.0,47.0,1.27027027,0,0,0,0,0,0,8.0
149693,443713,1369,94673,We want a little May madness of our own.,14487,0.0,0.0,32.3048250155312,39.0,40,45.6307784073964,51.0,mobile,192.203703703704,6.777777777,2.0,0.0512820512820513,40.0,54.0,1.35,0,0,0,0,0,0,9.0
149695,443715,1011,94673,I don't hace the distractionof taking care of Mimi.,21187,2.0,3.84615384615385,28.3192523717374,50.0,52,37.0352510006269,64.0,mobile,257.938461538462,6.923076923,0.0,0.0,51.0,65.0,1.274509803,0,0,0,0,0,0,10.0
149697,443717,943,94673,I'm in Sran's office.,12853,1.0,4.76190476190476,18.6726834202132,20.0,21,27.6080920269734,29.0,mobile,316.0,8.266666666,0.0,0.0,21.0,30.0,1.428571428,0,0,0,0,0,0,6.0
149698,443718,1382,94673,There is in fact few differences between the candidates.,21413,0.0,0.0,30.8223976089292,55.0,56,36.420543462797,64.0,mobile,308.246153846154,5.015384615,0.0,0.0,56.0,65.0,1.160714285,0,0,0,0,0,0,9.0
151403,448188,785,95289,Not just 1 to 2.,7797,0.0,0.0,23.0858022316276,15.0,16,23.4344486395001,15.0,mobile,84.8125,7.25,0.0,0.0,16.0,16.0,1.0,0,0,0,0,0,0,5.0
151405,448194,474,95289,I woulf like to be on the list if possible.,9876,1.0,2.32558139534884,51.0328068043742,42.0,43,52.4781341107872,42.0,mobile,120.255813953488,6.325581395,0.0,0.0,43.0,43.0,1.0,0,0,0,0,0,0,10.0
151406,448197,153,95289,I'm looking forward to the long weekend!,22564,0.0,0.0,20.7410033681971,39.0,40,52.3038605230386,7.0,mobile,67.8709677419355,7.177419354,11.0,0.282051282051282,40.0,62.0,1.55,0,0,0,0,0,0,8.0
151410,448207,1080,95289,They are more efficiently pooled.,7707,0.0,0.0,49.824834565979,32.0,33,51.398741801633,32.0,mobile,66.9393939393939,7.151515151,0.0,0.0,33.0,33.0,1.0,0,0,0,0,0,0,5.0
151412,448211,645,95289,When the inspection is finished we will communicate those results.,21578,0.0,0.0,36.1479284456391,65.0,66,44.6497305619708,29.0,mobile,79.6904761904762,6.976190476,9.0,0.138461538461538,66.0,84.0,1.272727272,0,0,0,0,0,0,10.0
151415,448217,818,95289,This is the crew.,4189,0.0,0.0,45.8343280019098,16.0,17,47.1976401179941,16.0,mobile,71.8235294117647,7.117647058,0.0,0.0,17.0,17.0,1.0,0,0,0,0,0,0,4.0
151416,448219,986,95289,Eish me luck with Linda,7932,2.0,8.33333333333333,33.2829046898638,22.0,24,49.119934506754,20.0,mobile,83.3939393939394,6.696969696,5.0,0.227272727272727,23.0,33.0,1.434782608,0,0,0,0,0,0,5.0
151418,448222,324,95289,I hope that you find these communications informative.,12355,0.0,0.0,51.477134763253694,53.0,54,52.9426454674103,53.0,mobile,71.8703703703704,6.333333333,0.0,0.0,54.0,54.0,1.0,0,0,0,0,0,0,8.0
151420,448226,1128,95289,About 10 Jodanian docrtors arrived at the hospital a few days ago.,24505,2.0,3.03030303030303,31.8302387267905,65.0,66,37.4025974025974,12.0,mobile,117.933333333333,6.955555555,12.0,0.184615384615385,66.0,90.0,1.363636363,0,0,0,0,0,0,12.0
151424,448233,723,95289,It would be great if I could have the files by the 18th or 19th.,24763,0.0,0.0,30.5294188910875,63.0,64,49.8338870431894,15.0,mobile,105.720588235294,7.117647058,2.0,0.0317460317460317,64.0,68.0,1.0625,0,0,0,0,0,0,15.0
151426,448238,137,95289,"Also, regarding the cash flow from Canada.",17872,0.0,0.0,27.5290957923008,41.0,42,39.4016782196279,9.0,mobile,54.1833333333333,6.666666666,9.0,0.219512195121951,42.0,60.0,1.428571428,0,0,0,0,0,0,7.0
151429,448242,1274,95289,After leaving the navy in he joined the merchant marines.,15314,0.0,0.0,43.8814156980541,56.0,57,44.9949782390358,56.0,mobile,54.0701754385965,6.649122807,0.0,0.0,57.0,57.0,1.0,0,0,0,0,0,0,10.0
151431,448247,661,95289,He started sunday's game and had two catches for 70 yards.,25584,1.0,1.72413793103448,26.7354596622889,57.0,58,35.4404926479829,47.0,mobile,51.8055555555556,7.013888888,7.0,0.12280701754386,58.0,72.0,1.24137931,0,0,0,0,0,0,12.0
151434,448252,1458,95289,He extended Freudian theory into adolescence and adulthood.,17363,0.0,0.0,40.0852387260266,58.0,59,41.025641025641,58.0,mobile,68.9830508474576,6.745762711,0.0,0.0,59.0,59.0,1.0,0,0,0,0,0,0,8.0
151435,448256,301,95289,Doug Champman will likelt get the start in Benneth s absence.,17469,3.0,4.91803278688525,41.2158681092221,60.0,61,49.0581162324649,51.0,mobile,91.1746031746032,6.492063492,1.0,0.0166666666666667,61.0,63.0,1.032786885,0,0,0,0,0,0,11.0
